TotalT,Temp,LSR,CA,Size,Mass,Moisture,IsoT,HeatT,Ramp,F_A,F_Gal,F_Glu,F_X,F_M,F_R,A,Gal,Glu,X,M,R,Furf,HMF,Source,ID,Yield,P,logP,Ro,logRo
38.69635585116096,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,27.44635585116096,11.25,8.0,,,,18.863636363636367,,,,,,9.80837461183878,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,41.596962209243976,2.1813517365186907,0.7799447472648517,75.88223171982217,4.3291825558075105
44.652817325152796,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,33.4028173251528,11.25,8.0,,,,18.863636363636367,,,,,,11.2016074440994,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,47.50561229304805,2.654752928657252,0.976351591477498,92.3503410838026,4.525589400020157
50.235891884341385,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,38.985891884341385,11.25,8.0,,,,18.863636363636367,,,,,,12.543221550065999,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,53.19534922437628,3.0984784800872136,1.1309111781279426,107.78613007185041,4.680148986670601
55.643823804355975,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,44.393823804355975,11.25,8.0,,,,18.863636363636367,,,,,,13.489400109598401,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,57.20805829612815,3.5282842345804712,1.2608117002566073,122.73769396269795,4.810049508799266
62.92674900877854,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,51.67674900877854,11.25,8.0,,,,18.863636363636367,,,,,,14.435793568074601,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,61.221678746533236,4.1071086740708935,1.4127192953184984,142.87314002909258,4.961957103861157
68.14019738467985,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,56.89019738467986,11.25,8.0,,,,18.863636363636367,,,,,,15.6054455392351,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,66.18213047964764,4.5214574761375195,1.5088343923410614,157.28700611262005,5.0580722008837204
76.38103463096459,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,65.1310346309646,11.25,8.0,,,,18.863636363636367,,,,,,15.8986536581172,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,67.42561551394282,5.176413811143676,1.6441125020600482,180.07083668302596,5.193350310602707
81.772311882837,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,70.522311882837,11.25,8.0,,,,18.863636363636367,,,,,,17.377781598203402,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,73.69854364539273,5.604895903965048,1.7236404843561304,194.97635462904802,5.272878292898789
88.71999473497559,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,77.4699947349756,11.25,8.0,,,,18.863636363636367,,,,,,17.051930329762403,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,72.31662019369115,6.157076314963129,1.8176020406814164,214.18494038669118,5.366839849224075
95.63114476667342,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,84.3811447666734,11.25,8.0,,,,18.863636363636367,,,,,,17.895129315439398,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.89259661487552,6.706353210035796,1.903055317404938,233.2925221363305,5.452293125947596
102.35801895408659,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,91.10801895408659,11.25,8.0,,,,18.863636363636367,,,,,,18.635155318211602,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.03102014470463,7.240984429190372,1.9797571680370705,251.89062778676737,5.528994976579729
108.20004674052,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,96.95004674052,11.25,8.0,,,,18.863636363636367,,,,,,17.6902661523418,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.02377934487123,7.705290784680108,2.0419072077977996,268.0423569492029,5.591145016340458
117.17100314826901,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,105.92100314826901,11.25,8.0,,,,18.863636363636367,,,,,,18.6196611043656,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.96530974381555,8.418274739431574,2.130404906954261,292.8447823266484,5.67964271549692
123.90808503551159,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,112.65808503551159,11.25,8.0,,,,18.863636363636367,,,,,,19.0330407126048,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,80.71843772092639,8.95371723509475,2.1920687795898077,311.47110968520496,5.741306588132466
134.601456477591,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,123.351456477591,11.25,8.0,,,,18.863636363636367,,,,,,18.8451545660653,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.9216193645179,9.803593425978306,2.282748994587502,341.03557696947195,5.83198680313016
149.04911246736182,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,137.7991124673618,11.25,8.0,,,,18.863636363636367,,,,,,18.520162893399302,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.54334142742836,10.951848576965068,2.39350826182821,380.97969142930435,5.942746070370869
169.85831444013422,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,158.60831444013422,11.25,8.0,,,,18.863636363636367,,,,,,18.625699764685603,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.99091948396786,12.605699787851966,2.534149075786867,438.51187145952525,6.083386884329526
192.7461264465384,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,181.4961264465384,11.25,8.0,,,,18.863636363636367,,,,,,18.215715559758,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.25219128957609,14.42475251514404,2.668945655584528,501.7908824746151,6.218183464127186
212.07521194408318,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,200.82521194408318,11.25,8.0,,,,18.863636363636367,,,,,,17.684979638325,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.00135943000481,15.960968632286749,2.7701462814260602,555.2309148275771,6.319384089968719
232.5448735856958,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,221.2948735856958,11.25,8.0,,,,18.863636363636367,,,,,,16.655807106708,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,70.63667592242429,17.5878342245724,2.86720742578929,611.8243517245741,6.416445234331949
253.3906083789096,388.15,8.0,0.10196798205363516,8.0,16.67,20.0,242.1406083789096,11.25,8.0,,,,18.863636363636367,,,,,,15.592293723876299,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,66.12635410607778,19.24458895138476,2.957229927785071,669.4575357628004,6.506467736327729
15.374278186607091,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,4.124278186607094,11.25,8.0,,,,18.863636363636367,,,,,,6.1662198391421,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,26.15071546238577,0.32778491370689544,-1.1153976365902611,11.40258600195514,2.433840171952397
22.01260830142266,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,10.762608301422661,11.25,8.0,,,,18.863636363636367,,,,,,8.36997319034853,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,35.49675377111665,0.8553789229831668,-0.15621072344710982,29.755889687763077,3.393027085095549
27.936772597994818,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,16.68677259799482,11.25,8.0,,,,18.863636363636367,,,,,,11.394101876675599,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,48.321974223973626,1.3262132350436908,0.2823276895768577,46.134705525340685,3.831565498119516
34.74758493514068,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,23.497584935140683,11.25,8.0,,,,18.863636363636367,,,,,,13.806970509383302,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,58.554862883167736,1.867515599528906,0.6246089911513433,64.96487892869489,4.173846799694002
41.39532744953772,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,30.14532744953772,11.25,8.0,,,,18.863636363636367,,,,,,15.367292225201002,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,65.17213088278015,2.395857677302255,0.8737412783646782,83.34420551859813,4.422979086907337
47.172893622628614,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,35.922893622628614,11.25,8.0,,,,18.863636363636367,,,,,,16.4128686327077,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,69.60638263509772,2.855040822520799,1.0490861416119837,99.31771462489156,4.598323950154643
52.95516599551026,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,41.70516599551026,11.25,8.0,,,,18.863636363636367,,,,,,17.1367292225201,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,72.6762492328563,3.3145980019878825,1.1983363499158024,115.30423518323268,4.747574158458461
59.61820365922715,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,48.36820365922715,11.25,8.0,,,,18.863636363636367,,,,,,17.651474530831102,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,74.85926548015117,3.8441556910689814,1.346553992647104,133.72584899229074,4.8957918011897625
65.40777064178442,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,54.15777064178442,11.25,8.0,,,,18.863636363636367,,,,,,17.8766756032171,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.8143350883424,4.304292623621299,1.4596128093079477,149.73253730130568,5.008850617850606
74.534503895949,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,63.284503895949,11.25,8.0,,,,18.863636363636367,,,,,,17.9731903485254,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,76.22365063471013,5.029657241812412,1.6153518390089905,174.96564625730682,5.164589647551649
84.5358843812208,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,73.2858843812208,11.25,8.0,,,,18.863636363636367,,,,,,18.2788203753351,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.51981653154162,5.824536125094434,1.762079361103794,202.6169335763627,5.311317169646452
95.2436654550816,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,83.9936654550816,11.25,8.0,,,,18.863636363636367,,,,,,18.294906166219803,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.58803578926951,6.675557549082137,1.898452728750428,232.2212398477711,5.447690537293086
105.24481063036379,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,93.99481063036379,11.25,8.0,,,,18.863636363636367,,,,,,18.6166219839142,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.9524209438289,7.470417730651724,2.0109509186858476,259.87187659422443,5.560188727228507
114.37601477432942,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,103.12601477432942,11.25,8.0,,,,18.863636363636367,,,,,,18.4075067024128,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.06557059336512,8.196137681378938,2.103663028842066,285.1173464296704,5.652900837384725
125.9636198990676,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,114.7136198990676,11.25,8.0,,,,18.863636363636367,,,,,,18.2788203753351,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.51981653154162,9.11708480813097,2.2101501047566017,317.15414366138697,5.7593879132992605
140.88156730571578,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,129.63156730571578,11.25,8.0,,,,18.863636363636367,,,,,,18.4879356568364,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.40666688200496,10.302717270861356,2.3324076731481234,358.39849493461855,5.881645481690782
153.34334904158217,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,142.09334904158217,11.25,8.0,,,,18.863636363636367,,,,,,18.6005361930294,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.88420168610057,11.293141259279448,2.4241955732331633,392.85216938418534,5.973433381775822
164.5777538720256,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,153.3277538720256,11.25,8.0,,,,18.863636363636367,,,,,,18.6166219839142,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.9524209438289,12.186017115678618,2.500289156361556,423.91245713972495,6.0495269649042145
177.22896014946843,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,165.9789601494684,11.25,8.0,,,,18.863636363636367,,,,,,17.7801608579088,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.40501954197467,13.191495982600351,2.5795723782357536,458.88984253420807,6.128810186778412
189.69544808512558,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,178.44544808512558,11.25,8.0,,,,18.863636363636367,,,,,,17.5710455764075,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,74.51816919151132,14.182294005266986,2.6519942855417638,493.3565284358226,6.201232094084422
201.11315939741817,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,189.86315939741817,11.25,8.0,,,,18.863636363636367,,,,,,17.0563002680965,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,72.33515294421647,15.089738495646754,2.7140149429839218,524.9236122486186,6.26325275152658
212.8760704643604,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,201.6260704643604,11.25,8.0,,,,18.863636363636367,,,,,,16.9436997319034,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,71.85761814012044,16.0246183981568,2.77412618961567,557.4450860691081,6.323363998158329
225.1717233476136,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,213.9217233476136,11.25,8.0,,,,18.863636363636367,,,,,,16.4128686327077,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,69.60638263509772,17.001838977601444,2.833321513358732,591.4394562613919,6.3825593219013905
237.8184587352558,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,226.5684587352558,11.25,8.0,,,,18.863636363636367,,,,,,15.882037533512001,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,67.35514713007498,18.006962511987116,2.89075848932743,626.4044807764313,6.439996297870088
249.06204065529118,388.15,8.0,0.20393596410727036,8.0,16.67,20.0,237.81204065529118,11.25,8.0,,,,18.863636363636367,,,,,,15.2707774798927,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,64.7628153364124,18.900567735170934,2.939191960512371,657.490140863464,6.488429769055029
11.25,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,0.0,11.25,8.0,,,,18.863636363636367,,,,,,4.613996696098821,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,19.567793217190175,0.0,0.0,0.0,0.0
16.280999681529263,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,5.030999681529264,11.25,8.0,,,,18.863636363636367,,,,,,8.14095403405587,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,34.525491807080314,0.39984834238985617,-0.9166699477927831,13.909441591678805,2.6325678607498753
28.603303249332782,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,17.35330324933278,11.25,8.0,,,,18.863636363636367,,,,,,14.3002899759936,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,60.64701291023792,1.3791870360693552,0.32149422128142946,47.97749418579054,3.8707320298240884
34.297504288180626,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,23.047504288180622,11.25,8.0,,,,18.863636363636367,,,,,,16.704464736349,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,70.84303117102226,1.8317445774615717,0.605268833748694,63.72051978205844,4.154506642291352
41.1597107503431,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,29.909710750343102,11.25,8.0,,,,18.863636363636367,,,,,,17.7578989125434,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.31060743632864,2.3771315885373876,0.865894545927578,82.69278494158957,4.415132354470237
46.49605124212902,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,35.24605124212903,11.25,8.0,,,,18.863636363636367,,,,,,18.635716028390398,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.03339809630626,2.8012474770559668,1.0300648454832293,97.4464166415313,4.579302654025888
53.950501544862426,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,42.700501544862426,11.25,8.0,,,,18.863636363636367,,,,,,18.4962370167299,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.44187264926414,3.3937042024894075,1.2219220099466335,118.05608621965081,4.771159818489292
60.81913329397458,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,49.56913329397458,11.25,8.0,,,,18.863636363636367,,,,,,19.14616317249,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,81.19818598453588,3.9396018755606192,1.3710796713922437,137.0461156724027,4.920317479934902
67.70508538182037,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,56.45508538182036,11.25,8.0,,,,18.863636363636367,,,,,,18.7083720557752,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.34152968232374,4.486876115749833,1.5011567170182736,156.08403148079242,5.050394525560932
76.488173281608,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,65.238173281608,11.25,8.0,,,,18.863636363636367,,,,,,19.130451949096802,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,81.13155525400089,5.184928860751595,1.6457561213851681,180.3670479526881,5.1949939299278265
89.099614762143,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,77.849614762143,11.25,8.0,,,,18.863636363636367,,,,,,19.1319269714922,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,81.1378107706657,6.187247344223608,1.822490293804318,215.2344937417237,5.371728102346976
100.7623486565562,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,89.5123486565562,11.25,8.0,,,,18.863636363636367,,,,,,18.712238402357,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.35792671842967,7.114165473941638,1.9620879335792827,247.47900301871945,5.511325742121941
114.3219390026088,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,103.0719390026088,11.25,8.0,,,,18.863636363636367,,,,,,19.1699646702337,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,81.29912727617183,8.19183990577674,2.103138525354327,284.9678405986455,5.652376333896986
129.9946106741706,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,118.74461067417059,11.25,8.0,,,,18.863636363636367,,,,,,18.926183696160198,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,80.26526097648662,9.437455526008614,2.244686402088131,328.29881356640436,5.79392421063079
143.5628611895904,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,132.3128611895904,11.25,8.0,,,,18.863636363636367,,,,,,18.8400513277995,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.89997671548703,10.515818241402748,2.352880622713201,365.8115943241504,5.902118431255859
160.00489113328982,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,148.75489113328982,11.25,8.0,,,,18.863636363636367,,,,,,18.280570863465396,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.52724028843156,11.822580084908612,2.4700112694532015,411.2696483149238,6.01924907799586
174.90066180455582,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,163.65066180455582,11.25,8.0,,,,18.863636363636367,,,,,,18.8261727079884,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.84111799050501,13.006450009089308,2.565445388962899,452.4526865241485,6.114683197505558
188.0917759120644,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,176.8417759120644,11.25,8.0,,,,18.863636363636367,,,,,,18.424206756422,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.13639491880173,14.054839085623593,2.6429667553867726,488.9227805059053,6.192204563929431
203.0059843632726,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,191.7559843632726,11.25,8.0,,,,18.863636363636367,,,,,,17.8119160205683,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.53969203903664,15.24017438770409,2.723934992955768,530.1567945130669,6.2731728014984265
217.1547455865726,388.15,8.0,0.3059039461609055,8.0,16.67,20.0,205.9047455865726,11.25,8.0,,,,18.863636363636367,,,,,,17.2697111973196,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,73.24022098140361,16.364674304246865,2.7951250057842363,569.274540545259,6.344362814326895
11.25,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,0.0,11.25,8.0,,,,18.863636363636367,,,,,,5.902575590452679,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,25.032609733004133,0.0,0.0,0.0,0.0
16.52740189445195,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,5.277401894451948,11.25,8.0,,,,18.863636363636367,,,,,,11.0244732263676,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,46.754392478089095,0.41943163053039123,-0.8688547448307524,14.590681386086164,2.6803830637119064
23.022665764546623,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,11.772665764546618,11.25,8.0,,,,18.863636363636367,,,,,,14.855532686687601,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,63.00177717727753,0.9356551757985622,-0.06650827230581821,32.54844309203827,3.4827295362368407
29.923883626522258,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,18.67388362652226,11.25,8.0,,,,18.863636363636367,,,,,,16.891579581765,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,71.63657846724433,1.4841426926459984,0.39483729419680497,51.62856490461253,3.9440751027394634
34.5923545331529,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,23.3423545331529,11.25,8.0,,,,18.863636363636367,,,,,,17.9195233167691,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.99605069280389,1.8551783658075038,0.6179808455110178,64.53570613076587,4.167218654053676
43.523342354533135,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,32.273342354533135,11.25,8.0,,,,18.863636363636367,,,,,,18.382188057902397,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.95819513712823,2.564985740551244,0.9419529193679991,89.22762847645019,4.4911907279106575
54.07814614343706,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,42.82814614343706,11.25,8.0,,,,18.863636363636367,,,,,,18.4816092607543,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.3798368648857,3.403849001612029,1.2249068506238343,118.4089912486226,4.774144659166493
65.0389039242219,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,53.7889039242219,11.25,8.0,,,,18.863636363636367,,,,,,18.722152352145102,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.39997142114548,4.274976234252074,1.4527785431339901,148.712714127417,5.002016351676649
81.4800405953988,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,70.23004059539879,11.25,8.0,,,,18.863636363636367,,,,,,18.96195858587,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,80.41698099067759,5.581667083212112,1.7194874922054868,194.1682984456076,5.268725300748145
93.0497293640052,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,81.7997293640052,11.25,8.0,,,,18.863636363636367,,,,,,18.9402349302373,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,80.32485175233167,6.501190273221065,1.8719852790944487,226.15556148433555,5.421223087637107
110.0997970230036,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,98.8497970230036,11.25,8.0,,,,18.863636363636367,,,,,,18.837102148031,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.88746935068569,7.856277079550005,2.0613128402303533,273.29468596245954,5.610550648773012
125.3230717185384,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,114.0730717185384,11.25,8.0,,,,18.863636363636367,,,,,,18.8148872539543,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,79.79325678785438,9.066176013772314,2.204550567041458,315.3831899607859,5.753788375584116
140.749323410013,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,129.499323410013,11.25,8.0,,,,18.863636363636367,,,,,,18.490124060449602,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,78.41594782262963,10.2922069337842,2.331387000492554,358.03287401242153,5.880624809035212
155.566644113667,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,144.316644113667,11.25,8.0,,,,18.863636363636367,,,,,,18.2461150089264,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.381114254724,11.469841896427257,2.4397211469510083,398.9990179041262,5.988958955493667
170.5869418132608,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,159.3369418132608,11.25,8.0,,,,18.863636363636367,,,,,,18.3449358092357,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,77.80020969699959,12.663608844859892,2.538732434930174,440.5263418491401,6.087970243472833
185.20128552097373,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,173.95128552097378,11.25,8.0,,,,18.863636363636367,,,,,,18.020281779829602,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,76.42336369277132,13.825111821713277,2.626486635745545,480.9313056875323,6.175724444288203
200.2215832205682,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,188.9715832205682,11.25,8.0,,,,18.863636363636367,,,,,,17.7964135045087,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,75.47394642875977,15.01887877014596,2.7093079944248344,522.4586296325479,6.258545802967493
216.45974289580502,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,205.20974289580502,11.25,8.0,,,,18.863636363636367,,,,,,17.2093562729557,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,72.98425792867958,16.3094376333164,2.791743936168239,567.3530338974285,6.340981744710898
232.291948579161,388.15,8.0,0.4078719282145407,8.0,16.67,20.0,221.041948579161,11.25,8.0,,,,18.863636363636367,,,,,,16.763530094040302,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,71.09352521809862,17.567732524907584,2.8660638400807286,611.1250780556874,6.415301648623387
12.5,398.15,8.0,0.10196798205363516,8.0,16.67,20.0,0.0,12.5,8.0,,,,18.863636363636367,,,,,,4.70752089136489,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,19.96442594892098,0.0,0.0,0.0,0.0
15.615921071992126,398.15,8.0,0.10196798205363516,8.0,16.67,20.0,3.1159210719921235,12.5,8.0,,,,18.863636363636367,,,,,,6.5793871866295195,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,27.90294324932037,0.6581683956793065,-0.41829445991361286,16.96988074826105,2.8314400520123133
19.2089821453034,398.15,8.0,0.10196798205363516,8.0,16.67,20.0,6.708982145303401,12.5,8.0,,,,18.863636363636367,,,,,,7.94986072423397,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,33.71507198711274,1.4171219081593651,0.34862798958337005,36.5383539305193,3.598362501509296
24.6580386724913,398.15,8.0,0.10196798205363516,8.0,16.67,20.0,12.1580386724913,12.5,8.0,,,,18.863636363636367,,,,,,10.3732590529247,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,43.992616706379444,2.5681128060681484,0.9431713124595571,66.21492060869667,4.192905824385483
28.96630236794168,398.15,8.0,0.10196798205363516,8.0,16.67,20.0,16.46630236794168,12.5,8.0,,,,18.863636363636367,,,,,,12.111420612813301,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,51.36409705675038,3.4781368211453647,1.2464967541880516,89.67851915778091,4.496231266113978
35.31220349990612,398.15,8.0,0.10196798205363516,8.0,16.67,20.0,22.812203499906122,12.5,8.0,,,,18.863636363636367,,,,,,13.9164345403899,,,,,Generation of xylose solutions from Eucalyptus globulus wood.xlsx,E,59.019095882135474,4.8185660138829824,1.572476376305218,124.2394669358457,4.822210888231144
