TotalT,Temp,LSR,CA,Size,Mass,Moisture,IsoT,HeatT,Ramp,F_A,F_Gal,F_Glu,F_X,F_M,F_R,A,Gal,Glu,X,M,R,Furf,HMF,Monomer,Acid,Acetyl,Wood,Source,ID,Yield,P,logP,Ro,logRo
110.0,443.15,4.0,0.0,5.0,250.0,20.0,60.0,50.0,2.9,0.7,1.3,46.9,17.6,1.2,0.6,,,,23.3,,,,,17.1,none,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,52.954545454545446,597.1804558505349,6.392219338824319,6905.733406864945,8.840107274086508
140.0,433.15,4.0,0.142742075265857,5.0,250.0,20.0,90.0,50.0,2.7,0.7,1.3,46.9,17.6,1.2,0.6,,,,38.8,,,,,38.8,sulfuric,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,88.18181818181816,407.7729009814979,6.010710404194964,5258.527273489599,8.567606280499756
30.0,443.15,4.0,0.09120108393559094,0.42,50.0,,30.0,0.0,0.0,,,,25.022727272727273,,,,,,15.67,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,25.049227974568574,298.59022792526747,5.699072158264373,3452.8667034324726,8.146960093526562
60.0,443.15,4.0,0.04570881896148748,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,16.2,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,25.896457765667574,597.1804558505349,6.392219338824319,6905.733406864945,8.840107274086508
90.0,443.15,4.0,0.03019951720402015,0.42,50.0,,90.0,0.0,0.0,,,,25.022727272727273,,,,,,25.62,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,40.95476839237057,895.7706837758025,6.797684446932483,10358.600110297419,9.245572382194672
60.0,433.15,4.0,0.09120108393559094,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,10.88,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,17.392188919164393,271.84860065433196,5.6052452960867996,3505.684848993066,8.162141172391593
60.0,443.15,4.0,0.04570881896148748,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,15.12,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,24.1700272479564,597.1804558505349,6.392219338824319,6905.733406864945,8.840107274086508
60.0,453.15,4.0,0.02344228815319922,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,21.31,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,34.065031789282465,1267.0667872901276,7.144459891868031,13603.377354467051,9.518073375781423
118.0,433.15,4.0,0.04570881896148748,0.42,50.0,,118.0,0.0,0.0,,,,25.022727272727273,,,,,,14.9,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,23.818346957311533,534.6355812868528,6.281585358330363,6894.51353635303,8.838481234635156
60.0,443.15,4.0,0.04570881896148748,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,15.3,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,24.45776566757493,597.1804558505349,6.392219338824319,6905.733406864945,8.840107274086508
30.0,453.15,4.0,0.04570881896148748,0.42,50.0,,30.0,0.0,0.0,,,,25.022727272727273,,,,,,27.46,,,,,0.0,sulfuric,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,43.896094459582194,633.5333936450638,6.451312711308086,6801.688677233526,8.824926195221478
30.0,443.15,4.0,0.09120108393559094,0.42,50.0,,30.0,0.0,0.0,,,,25.022727272727273,,,,,,22.18,,,,,0.0,oxalic,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,35.45576748410536,298.59022792526747,5.699072158264373,3452.8667034324726,8.146960093526562
60.0,443.15,4.0,0.04570881896148748,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,26.33,,,,,0.0,oxalic,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,42.0897366030881,597.1804558505349,6.392219338824319,6905.733406864945,8.840107274086508
90.0,443.15,4.0,0.03019951720402015,0.42,50.0,,90.0,0.0,0.0,,,,25.022727272727273,,,,,,13.12,,,,,0.0,oxalic,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,20.972933696639416,895.7706837758025,6.797684446932483,10358.600110297419,9.245572382194672
60.0,433.15,4.0,0.09120108393559094,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,23.45,,,,,0.0,oxalic,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,37.485921889191644,271.84860065433196,5.6052452960867996,3505.684848993066,8.162141172391593
60.0,443.15,4.0,0.04570881896148748,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,26.23,,,,,0.0,oxalic,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,41.92988192552225,597.1804558505349,6.392219338824319,6905.733406864945,8.840107274086508
60.0,453.15,4.0,0.02344228815319922,0.42,50.0,,60.0,0.0,0.0,,,,25.022727272727273,,,,,,13.17,,,,,0.0,oxalic,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,21.052861035422342,1267.0667872901276,7.144459891868031,13603.377354467051,9.518073375781423
118.0,433.15,4.0,0.04570881896148748,0.42,50.0,,118.0,0.0,0.0,,,,25.022727272727273,,,,,,28.81,,,,,0.0,oxalic,3.16,mixed,Effects_of_pretreatment_factors_on_fermentable_sugar_production.xlsx,K,46.05413260672116,534.6355812868528,6.281585358330363,6894.51353635303,8.838481234635156
