,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,Acetyl,acetic,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paperbark,paulownia,pine,poplar,salix,vine,willow,Yield
308,0.533350745196153,-0.640294122264217,-0.040445002687025396,0.2795895955583471,-0.7934322362162455,0.39490254061496427,0.7558980304138495,-0.33992364829929,0.20607336980165064,-0.10969973236319418,0.026529891256335602,-0.17456672094196493,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.72413793103449
309,-0.4975622502688444,0.9373971360032946,0.6331481213739275,-0.24224948729465884,-0.8664558176377689,-0.4702529128882641,-0.29395303274314194,-0.07738917828428862,-1.770608265956077,-0.0131125906269813,0.8839501030388636,0.016919697780253075,-0.9239311384216645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35197368421053
310,-0.7664960751727568,0.7796280101765434,-0.17516362749921596,-0.1444046592597202,-0.7165653084041156,-0.7009610338224583,-0.5459172879008198,1.172274898987118,-0.6201011853872728,-0.108846629606509,0.05011662457422901,-0.15946155159543957,0.9399857256150105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05891623227043
311,0.6692302057345801,-1.5711319646420487,-0.30988225231140654,-0.11177774413380437,0.9021617596395626,0.7863380113268907,-0.31757468166417424,-0.23490986029328945,-0.029976503109468887,-0.12202662098260608,-0.7043408156844613,-0.18675973824590217,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16616071692121
312,-0.726793000132084,0.3063206326962899,-0.5793195019357877,-0.24224948729465884,0.22392416129723935,-0.6199349789119163,-0.7138934580059385,-0.40293192110289033,-1.0072229769615113,-0.11091771470631667,-0.009571150538904468,-0.16655891256551544,1.634553511729435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7060194557227526
313,-0.1389838170636279,-0.3247558706107147,-0.17516362749921596,-0.15745063633104536,-0.7934322362162455,0.010389005724640563,-0.7138934580059385,-0.40293192110289033,-1.1266642126545383,-0.10498354743982638,0.1431476323141108,-0.16603412324022931,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.23435108220666
314,1.7033424387547085,-1.5711319646420487,-0.30988225231140654,-0.17701361571423163,0.9021617596395626,1.8952450547249244,-0.31757468166417424,-0.23490986029328945,-0.029976503109468887,-0.12006786517338927,-0.47281137724867317,-0.18610585381824446,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33240828931288
315,-0.04933920876232376,-0.640294122264217,-0.7140381267479783,0.01700476210073558,-0.0021550381502017262,0.1065173894472215,-0.7138934580059385,-0.40293192110289033,-0.6761630302036638,-0.113463709825373,-0.09658464491677979,-0.17784273011061416,0.43238823433740436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.97709923664122
316,-0.004516904611671706,-0.640294122264217,-0.040445002687025396,0.1491298248450956,-0.7934322362162455,-0.1818677617205213,0.7558980304138495,-0.33992364829929,0.20607336980165064,-0.11722768728755183,-0.270104837863408,-0.18111873927926342,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.31034482758622
317,-0.764807439686185,0.3063206326962899,-0.9834753763723594,-0.11262236259696161,-0.28475403745950306,-0.6625096803334259,-0.7059830402152633,6.286909646407894,-0.7881388672472047,-0.1151652455469687,-0.16648068703631322,-0.17303916135429862,-0.046430683699699035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.040138397916486
318,1.1161572957745012,-0.16698674478396355,-0.30988225231140654,-0.24224948729465884,0.22392416129723935,1.164054640164029,0.12598739251965463,-0.2769153754956897,-0.29553261013448123,-0.05537482626731866,0.6803742117229409,-0.10391179794556633,1.4832838738871523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.279516470540862
319,9.497811575326564,-0.3247558706107147,-0.6242257102065175,-0.24224948729465884,-0.45431343704508387,10.19999768031822,-0.08398282011174367,-0.40293192110289033,0.08804843334609042,0.15699670829027443,1.2801159234116375,0.12065128224617776,0.5933173248228156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.72680617378578
320,-0.6548477215319948,2.8306266459243083,4.001113741678692,-0.24224948729465884,-0.8103881761748036,-0.593026831447156,-0.4944148381846468,0.4610611173411275,0.4987752122114412,3.621265417404581,2.3874116778978047,5.603618644321908,0.7131055076065804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.121562173669593
321,-0.6670465878384975,0.3063206326962899,-0.5793195019357877,-0.24224948729465884,0.22392416129723935,-0.7586380640560069,0.171918376532773,-0.2685142724552096,-1.1058918238383597,-0.12475564221190945,-2.8927075316449082,-0.18767075761656193,0.9399857256150105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0033929137678548136,0.3063206326962899,-0.5793195019357877,-0.24224948729465884,4.180310151627459,0.010389005724640563,-0.04692925317679101,-0.22440848149268938,0.2650858380294317,-0.04803246889238347,0.7234235003229165,-0.07061798751845536,-0.9239311384216645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5685
323,-0.2842065896789629,0.3063206326962899,-0.5793195019357877,-0.24224948729465884,0.22392416129723935,-0.18378872858924902,-0.5459172879008198,0.30591114793761337,-1.1110849210424045,-0.06740491044870842,0.5988812615657426,-0.10017356831133699,1.634553511729435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.281110573290345
324,1.4103855037813209,-1.5711319646420487,-0.30988225231140654,-0.17701361571423163,0.9021617596395626,1.5810992606503982,-0.31757468166417424,-0.23490986029328945,-0.029976503109468887,-0.12062276732028061,-0.5267271899666105,-0.18629109481205225,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.785691476208
325,0.2195946161415886,0.3063206326962899,-0.8487567515601688,0.1491298248450956,-0.2282342375976428,0.39490254061496427,-0.7138934580059385,-0.40293192110289033,-1.5654809263963128,-0.009670882232620479,0.8969436932695447,-0.012091602469402083,0.5933173248228156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.54054054054054
326,-0.6464851238303211,-0.4825249964374658,-0.30988225231140654,-0.17701361571423163,0.9021617596395626,-0.6659951578133819,-0.13647537326959325,-0.23490986029328945,-0.029976503109468887,-0.12305855266545768,-0.9076308032918824,-0.18600529501487165,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28857037516859
327,-0.7037448493618438,1.4107045134835479,-0.040445002687025396,-0.1933270732771895,-0.680392636492525,-0.7394123873114907,-0.20996494769058263,-0.10539285508588882,-0.059482737223359866,-0.10417798894962829,0.16023757051666324,-0.14798213913659822,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.97299939235424
328,0.03134093870884994,-0.3247558706107147,-0.7140381267479783,-0.22945412344287383,-0.2282342375976428,-0.09535221637019846,0.5459278177824511,-0.3224213502982899,-0.5315824830456017,-0.1077022104709878,0.07984470193042245,-0.16900916046697506,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4496644295302
329,1.3712376395117623,-1.5711319646420487,-0.30988225231140654,-0.04654187255337721,0.9021617596395626,1.5391199270381068,-0.31757468166417424,-0.23490986029328945,-0.029976503109468887,-0.12069691894919277,-0.534475204900984,-0.1863158485844229,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54060550711719
330,-0.42584656362780104,0.6218588843497922,-0.7140381267479783,-0.24224948729465884,-0.2282342375976428,-0.5856069733553613,0.5459278177824511,-0.3014185926970898,-0.5315824830456017,-0.09075038906551139,0.3752025796383982,-0.12981551779396078,-0.9239311384216645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25503355704698
331,-0.228628425364932,0.9373971360032946,-0.7140381267479783,-0.24224948729465884,-0.8664558176377689,-0.1818677617205213,-0.29395303274314194,-0.07738917828428862,-1.770608265956077,0.09853046095794685,1.1805848321586083,0.2215101531770681,-0.9239311384216645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.868421052631575
332,-0.04933920876232376,-0.640294122264217,-0.7140381267479783,-0.16576948372301745,-0.0021550381502017262,0.1065173894472215,-0.7138934580059385,-0.40293192110289033,-0.6761630302036638,-0.113463709825373,-0.09658464491677979,-0.17784273011061416,0.43238823433740436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38167938931297
333,-0.2914619219761467,0.7796280101765434,1.3067412454348803,-0.1770196019380331,-0.7934322362162455,-0.5856951946015737,1.1758384556766461,-0.33292272909889,-0.41355754659004146,-0.0770529383968239,0.5200532956039275,-0.10308628760190283,-0.046430683699699035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.991199482935513
334,-0.8110195639627032,0.6218588843497922,-0.8622286140413878,-0.13788167072405766,-0.8205617401499384,-0.7134577237063938,-0.6998954578285261,-0.2506619284941895,0.7666918179655645,-0.11587649277923885,-0.19945727480732253,-0.17256411166288274,0.3994978261564074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76165803108806
335,0.4885284410455009,-1.1136014997444705,-0.040445002687025396,0.54050913698485,-0.7934322362162455,0.39490254061496427,0.5459278177824511,-0.33992364829929,0.20607336980165064,-0.11930996869908243,-0.4086770097502693,-0.1845908469942375,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.72413793103449
336,-0.5870291706034082,0.6218588843497922,-0.5793195019357877,-0.24224948729465884,0.22392416129723935,-0.4700623731851703,1.5957788809394426,-0.3475610146997264,0.6781731156238934,-0.06804277413586667,0.5940948299044205,-0.09118164843566041,0.9399857256150105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.298934253524322
337,0.5512796668564138,0.18584239115585655,-0.3516450260031856,-0.24224948729465884,0.22392416129723935,0.1065173894472215,2.0997073912547983,-0.3566023087473018,-1.1630158930828511,-0.05812750003905076,0.66304921865838,-0.09110194675742468,1.4832838738871523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.967535662136305
338,-0.5872068585701484,0.053890031373488065,1.3067412454348803,-0.11178971658140735,-0.8115185721720408,-0.4702529128882641,-0.7138934580059385,-0.40293192110289033,-0.9151635277064234,-0.10802901894365384,0.07156388782653604,-0.1648980849963426,-1.1120589232003308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.50588237779584
339,-0.19012468391393159,0.7796280101765434,1.3067412454348803,-0.1770196019380331,-0.7934322362162455,-0.47702848178501017,1.1758384556766461,-0.33292272909889,-0.06095804892905395,-0.047079479344131966,0.728706429080826,-0.04993858431225685,1.634553511729435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.30610274384513
340,-0.685815927701583,0.7796280101765434,-0.040445002687025396,-0.1933270732771895,-0.680392636492525,-0.7105738721947165,-0.20996494769058263,-0.14039745108788895,-0.059482737223359866,-0.11149813170740908,-0.02790851514945152,-0.1641630859322933,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.38482470740533
341,-0.28146657015205273,0.7796280101765434,-0.5793195019357877,-0.24224948729465884,0.22392416129723935,-0.18085053014674035,-0.5459172879008198,0.3846714889421138,-1.0072229769615113,0.034615066074993775,1.0362699683518055,0.09491881945570299,1.634553511729435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.973543225601205
342,-0.08752302751087988,-0.4825249964374658,-0.30988225231140654,-0.04654187255337721,0.9021617596395626,-0.06660469920627114,-0.13647537326959325,-0.23490986029328945,-0.029976503109468887,-0.11207855081964947,-0.04706700057472071,-0.17522991637977398,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18724971320717
343,-0.5872068585701484,-0.3247558706107147,-0.040445002687025396,-0.11178971658140735,-0.8499520360781058,-0.4702529128882641,-0.7138934580059385,-7.461678422231482e-17,0.20614418476352464,-0.11734110667237829,-0.27660163297874746,-0.17955701972543722,-0.046430683699699035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.94775863082435
344,0.23657615522865133,-0.4825249964374658,-0.30988225231140654,-0.04654187255337721,0.9021617596395626,0.28093578530167784,-0.13647537326959325,-0.23490986029328945,-0.029976503109468887,-0.10571209118287424,0.12708094456575403,-0.168982102024669,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.356792261209634
345,-0.7853054349502624,2.8306266459243083,4.001113741678692,-0.24224948729465884,0.22392416129723935,-0.6826794751323603,-0.7138934580059385,-0.40293192110289033,1.2476434340219735,1.5933794702703392,2.0538413220746214,2.4685389939205775,0.7131055076065804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214421137694717
346,-0.1389838170636279,-0.3247558706107147,-0.7140381267479783,-0.11429584877680891,-0.2282342375976428,-0.27799614544310225,0.5459278177824511,-0.3224213502982899,-0.5315824830456017,-0.11239808297935752,-0.05799204358268474,-0.17414786113135408,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41610738255032
347,-0.3182730336662361,-0.7980632480909682,-0.30988225231140654,0.2762590114961299,-0.7934322362162455,-0.19118242408771394,-0.6732020084654277,1.7645767467706042,3.6937102420634655,-0.11947863645788269,-0.4221415370787913,-0.18364408139506386,0.1950880166348578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.367556468172495
348,-0.26979528556963045,-1.1136014997444705,-0.30988225231140654,-0.11177774413380437,0.9021617596395626,-0.23802816827470882,-0.24146047958529238,-0.23490986029328945,-0.029976503109468887,-0.12229792940276174,-0.7491526158951259,-0.18628074850755325,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.90086861597935
349,-0.7899143148971158,2.8306266459243083,4.001113741678692,-0.24224948729465884,-0.8103881761748036,-0.7378624613989828,-0.4944148381846468,0.4610611173411275,0.4987752122114412,0.3451753150876445,1.499038631537385,0.5388350813362837,0.7131055076065804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.92454830197009
350,1.0905345274137042,-1.1136014997444705,-0.30988225231140654,-0.04654187255337721,0.9021617596395626,1.2206909753486386,-0.24146047958529238,-0.23490986029328945,-0.029976503109468887,-0.11541155871852458,-0.17761556034823975,-0.18238602250723612,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24022098140361
351,-0.4527399461181923,0.9373971360032946,-0.8487567515601688,0.2836068522766448,3.6151121530088557,-0.3741245291656832,-0.5039232453745403,0.24815356453431306,0.09111708169393497,0.024101759901328103,1.0070646392119793,0.08511651624585806,1.3584279703571536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.578892912571135
352,-0.8218964431029627,1.0951662618300457,-0.8730061040263631,-0.24224948729465884,0.45000336074468045,-0.7219170214739811,-0.7138934580059385,-7.461678422231482e-17,0.6179803980315578,-0.10480337394919237,0.1470297031764229,-0.1501884433095957,-0.9239311384216645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.138
353,-0.24101732608667464,0.7796280101765434,1.3067412454348803,-0.1770196019380331,-0.7934322362162455,-0.531602064381235,1.1758384556766461,-0.33292272909889,-0.6201011853872728,-0.06213247028228535,0.6365196672168817,-0.07662992796386164,0.9399857256150105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96203075320187
354,-0.4868705573086964,-1.5711319646420487,-0.30988225231140654,-0.11177774413380437,0.9021617596395626,-0.45338069432309486,-0.31757468166417424,-0.23490986029328945,-0.029976503109468887,-0.12421644043676483,-1.3983137498862612,-0.18749075782155256,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16483228216457
355,-0.8471463440959837,1.2529353876567968,-0.8622286140413878,-0.13788167072405766,-0.8205617401499384,-0.752197462346594,-0.6998954578285261,-0.22965917089298943,1.7403975437239392,-0.11984405133971789,-0.4528518829419921,-0.1782859503015714,0.7131055076065804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.86725663716814
356,-0.4011383507377061,0.7796280101765434,1.3067412454348803,-0.1770196019380331,-0.7934322362162455,-0.7033042513992497,1.1758384556766461,-0.33292272909889,-0.06095804892905395,-0.10949295757824093,0.032367322488142725,-0.16060759373922484,1.634553511729435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2208123535111663
357,-0.06081376582299582,-1.1136014997444705,-0.30988225231140654,-0.17701361571423163,0.9021617596395626,-0.013931525969000994,-0.24146047958529238,-0.23490986029328945,-0.029976503109468887,-0.12124000639218357,-0.5959498883150053,-0.1856824187857647,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.96138809432684
358,0.5392805906461033,-0.7980632480909682,-0.30988225231140654,-0.17701361571423163,0.9021617596395626,0.617550140669195,-0.1889679264274428,-0.23490986029328945,-0.029976503109468887,-0.11195789633812726,-0.04301320525530382,-0.1779052994380464,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.20745044248281
359,-0.13947005812064298,-0.16698674478396355,-0.30988225231140654,-0.24224948729465884,0.22392416129723935,-0.18238917140478605,0.12598739251965463,-0.2769153754956897,-0.5905949512733827,-0.10396156613747652,0.1647150113216652,-0.16256741808960973,1.4832838738871523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.426293883302651
360,-0.433359156681482,-0.7980632480909682,-0.30988225231140654,-0.17701361571423163,0.9021617596395626,-0.42543826238884036,-0.1889679264274428,-0.23490986029328945,-0.029976503109468887,-0.12165707882334843,-0.6499926272310002,-0.18530636536476225,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3370012618352
361,-0.033869122691431615,-0.4825249964374658,-0.30988225231140654,-0.17701361571423163,0.9021617596395626,-0.009070138584807225,-0.13647537326959325,-0.23490986029328945,-0.029976503109468887,-0.11102459746962537,-0.012889451732571998,-0.1741956044944281,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.00186359198355
362,-0.7664960751727568,1.2529353876567968,1.3067412454348803,0.23757665714727835,0.8795538396948186,-0.6625096803334259,-0.7138934580059385,-0.40293192110289033,-0.059482737223359866,-0.05144831576128915,0.7039331149768958,-0.04759900664655395,-0.9239311384216645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.78666666666667
363,-0.4079176419675402,-0.9558323739177192,-0.7140381267479783,-0.24224948729465884,2.117337456669558,-0.4702529128882641,0.12598739251965463,-0.3609264059004901,-0.5610887171594917,-0.12284486489345776,-0.8568775009875542,-0.1864076733731091,1.3584279703571536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9928134983209193
364,-0.6622842180224907,1.2529353876567968,-0.30988225231140654,-0.24224948729465884,0.9021617596395626,-0.7490252256837489,0.1522336690985794,-0.23490986029328945,-0.029976503109468887,-0.11742490956684742,-0.2814661256052807,-0.17366358251956115,-0.9239311384216645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8372048192771078
