Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
1101,101.7867349,373.65,8,0.203935964,8,92.34923492,9.4375,8,18.86363636,95.53338114,4.559475727,1.620969851,0.483024644,1.644249382,0.497283977,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.02764788
1102,90,413.15,4,0,4,60,30,2,19.48,903.4393401,6.806208969,50.24988963,3.91700835,66.01983466,4.189955222,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.348422625
1103,56,483.15,10,0,2,0,56,3.303571429,17.4,0,0,0,0,0,0,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.06896552
1104,159.9938956,463.15,6,0,0.42,159.9938956,0,0,24.88636364,71455.53002,11.17683058,6939.658719,8.845007876,11874.27719,9.382129759,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.532398778
1105,61.35977337,448.15,20,0.101958625,0.5,16.35977337,45,3.333333333,16.99431818,2642.739219,7.879571241,238.1776676,5.473016897,378.825549,5.937075806,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.501048669
1106,71.10866373,448.15,20,0.101958625,0.5,26.10866373,45,3.333333333,18.74431818,4217.563901,8.347012966,380.109216,5.940458622,604.5700419,6.404517531,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.33148038
1107,293.8754564,373.65,8,0.407871928,8,284.4379564,9.4375,8,18.86363636,294.2452065,5.684413456,4.992627738,1.607962372,5.064329276,1.622221706,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.16054216
1108,50,423.15,9,0.132546213,0.5,50,0,0,14.64,1483.046228,7.301853514,99.36040676,4.598753712,138.3144937,4.929530032,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.34145683
1109,63.78494624,433.15,6,0,5,59.78494624,4,33.75,15.1,3493.11967,8.158550504,270.8742329,5.601654628,398.4532658,5.987590216,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.1770137
1110,60,433.15,6,0,0.42,60,0,0,24.88636364,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.099994553
1111,200,423.15,3.7,0,2,193,7,16.1,15.48,5724.558442,8.652520697,383.5311701,5.949420895,533.8939458,6.280197216,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.607235142
1112,50.01461331,433.15,6,0,5,28.92086331,21.09375,6.4,15.02,1689.790539,7.432359859,131.034937,4.875463982,192.7510713,5.26139957,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.767366673
1113,60,403.15,8,0.407834501,8,60,0,0,19.43,458.6295792,6.128242867,20.28893481,3.010075654,25.08635811,3.222324197,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.07172601
1114,75.375,373.525,10,1.325462127,0.5,0,75.375,1,19.77272727,0,0,0,0,0,0,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1115,46.49605124,388.15,8,0.305903946,8,35.24605124,11.25,8,18.86363636,97.44641664,4.579302654,2.801247477,1.030064845,3.143703928,1.1454017,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.24910986
1116,120,388.15,10,0.611751751,0.5,90,30,3,19.77272727,248.8272356,5.516758823,7.152922499,1.967521014,8.027377354,2.082857869,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.68965517
1117,1.003333333,463.15,3.9,0.0815669,0.38,0.67,0.333333,8.25,21.93181818,299.2314483,5.701217349,29.06092963,3.369394648,49.72543289,3.90651653,3.248888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.21761658
1118,14,458.15,10,0.076468969,1,2,12,13.33333333,18.75,636.4202051,6.455859045,60.76831208,4.10706847,101.531349,4.620367608,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.99978864
1119,29.91232014,448.15,6,0,5,6.474820144,23.4375,6.4,15.02,1045.935096,6.952666593,94.26521534,4.546112249,149.9303958,5.010171158,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.598229109
1120,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.79783889
1121,70.98721005,408.15,8,0.101967982,8,57.23721005,13.75,8,18.86363636,614.0556555,6.420085568,30.62929169,3.421956796,39.05325753,3.664926292,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.41031271
1122,0.663333333,463.15,3.9,0.1631338,0.38,0.33,0.333333,8.25,21.93181818,147.3826537,4.993032291,14.31359221,2.66120959,24.49163112,3.198331472,3.248888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.48186528
1123,44.79458382,433.15,6,0,5,44.79458382,0,0,15.1,2617.261564,7.869883845,202.9557488,5.312987969,298.5458604,5.698923557,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.76424091
1124,81.4800406,388.15,8,0.407871928,8,70.2300406,11.25,8,18.86363636,194.1682984,5.268725301,5.581667083,1.719487492,6.264033749,1.834824347,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.30198747
1125,184.2150538,433.15,6,0,5,180.2150538,4,33.75,15.1,10529.61973,9.261947491,816.5201697,6.705051615,1201.092938,7.090987203,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.73482501
1126,47.16195818,398.15,8,0.101967982,8,34.66195818,12.5,8,18.86363636,188.7754161,5.240558034,7.321560746,1.990823522,8.772128842,2.171579518,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.33700126
1127,30,513.15,40,0,5,30,0,0,23.78409091,397409.6157,12.89272281,31227.88102,10.3490666,66097.25126,11.09888244,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.219526002
1128,47.81928405,373.65,8,0.305903946,8,38.38178405,9.4375,8,18.86363636,39.70516494,3.681481278,0.673700381,-0.394969805,0.683375718,-0.380710472,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.07961553
1129,217.1547456,388.15,8,0.305903946,8,205.9047456,11.25,8,18.86363636,569.2745405,6.344362814,16.3646743,2.795125006,18.3652788,2.91046186,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.24022098
1130,60,398.15,12,0.810463078,0.5,59.03101852,0.968981481,103.2011467,33.20454545,321.4938124,5.772978298,12.46897783,2.523243786,14.93936659,2.703999782,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.36755647
1131,95,423.15,10,0.20261577,3,60,35,2,16.81818182,1779.655474,7.484175071,119.2324881,4.781075269,165.9773925,5.111851589,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.37837838
1132,30,443.15,10,0.832611736,0.84,30,0,0,19.96590909,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.96
1133,117.0965946,398.15,8,0.203935964,8,104.5965946,12.5,8,18.86363636,569.6523423,6.345026249,22.09368314,3.095291737,26.47094545,3.276047733,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.62163014
1134,390,388.15,10,0.611751751,0.5,360,30,3,19.77272727,995.3089426,6.903053184,28.61169,3.353815375,32.10950942,3.46915223,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.25287356
1135,20,423.15,4,0.25,0.5,20,0,0,14.64,593.2184914,6.385562782,39.74416271,3.68246298,55.3257975,4.013239301,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.89
1136,141.09375,433.15,6,0,5,120,21.09375,6.4,14.72,7011.369698,8.855288353,543.6972013,6.298392477,799.7731019,6.684328065,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.81521739
1137,40,443.15,10,0,0.178,10,30,4.833333333,19.77272727,1150.955568,7.048347805,99.53007598,4.60045987,154.3257006,5.039065308,4.041182796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.2
1138,10.219765,443.15,3,0.101307885,2.75,10,0.219765,318.5220577,15.94375124,1150.955568,7.048347805,99.53007598,4.60045987,154.3257006,5.039065308,2.879853118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.2811339
1139,22,413.15,20,0.2,0.25,20,2,57.5,20.90909091,301.1464467,5.70759668,16.74996321,2.818396062,22.00661155,3.091342933,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.8
1140,19,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.4236612
1141,195.4,373.55,10,1.631338003,0.5,120,75.4,1,19.77272727,123.2987641,4.814610387,2.083639785,0.734116261,2.112033575,0.747651263,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.22988506
1142,22.625,463.15,8,0,8,2,20.625,8,18.86363636,893.228204,6.794842096,86.74904367,4.463019395,148.434128,5.000141278,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.105253012
1143,38.35221265,373.65,8,0.101967982,8,28.91471265,9.4375,8,18.86363636,29.91167459,3.398248859,0.507528595,-0.678202225,0.514817458,-0.663942891,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.391943
1144,115,423.15,10,0.20261577,3,80,35,2,16.81818182,2372.873966,7.771857143,158.9766508,5.068757341,221.30319,5.399533662,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.14594595
1145,60,443.15,4,0.611751751,3,60,0,0,12.95,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.439166667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.06177606
1146,315.565853,373.65,8,0.407871928,8,306.128353,9.4375,8,18.86363636,316.683475,5.757902773,5.373350751,1.68145169,5.450520036,1.695711024,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.33680064
1147,29.95538695,453.15,10,0,0.5,26.55538695,3.4,45.58823529,20.909,6020.715825,8.702961439,560.7908138,6.329347955,914.427909,6.818298634,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.8170347
1148,75.70113314,448.15,20,0.101958625,0.5,30.70113314,45,3.333333333,16.99431818,4959.426197,8.509045327,446.9697787,6.102490983,710.912881,6.566549892,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.39754101
1149,68.61799823,448.15,20,0.101958625,0.5,23.61799823,45,3.333333333,16.59090909,3815.224623,8.246754821,343.8482675,5.840200477,546.8963991,6.304259386,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.96203075
1150,52,439.6046463,4,0,3,0,52,2.56684409,19.9,0,0,0,0,0,0,2.879853118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.64514882
1151,53.75,448.15,6,0,8,35,18.75,8,18.86363636,5653.860268,8.640093824,509.5558585,6.233539481,810.4570837,6.697598389,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.39228916
1152,94.22481266,433.15,6,0,5,90.22481266,4,33.75,14.7,5271.662646,8.570101084,408.7914844,6.013205208,601.3281524,6.399140796,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.89056454
1153,45,453.15,4,0.821948239,20,40,5,31,19.33,9068.918236,9.112608268,844.7111915,6.738994784,1377.389696,7.227945462,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.57889291
1154,4,425.15,6,0,5,0,4,31.75,15.1,0,0,0,0,0,0,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1155,101,413.15,5,0.2,3,71,30,3.833333333,16.93181818,1069.069886,6.974544284,59.46236939,4.085343665,78.12347102,4.358290537,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.55033557
1156,15,463.15,20,1,7.9,15,0,0,18.75,6699.21153,8.809745116,650.6178275,6.477922415,1113.25596,7.015044298,2.128411429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.18666667
1157,160.0048911,388.15,8,0.305903946,8,148.7548911,11.25,8,18.86363636,411.2696483,6.019249078,11.82258008,2.470011269,13.26790716,2.585348124,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.52724029
1158,65.40777064,388.15,8,0.203935964,8,54.15777064,11.25,8,18.86363636,149.7325373,5.008850618,4.304292624,1.459612809,4.830498462,1.574949664,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.90086862
1159,15,433.15,20,0.152937938,5,15,0,0,15.4,876.4212122,6.775846811,67.96215016,4.218950935,99.97163773,4.604886523,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.72727273
1160,35.71428571,443.15,15,0,0.59,15,20.71428571,7,15,1726.433352,7.453812913,149.295114,5.005924978,231.4885509,5.444530416,2.573478261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
1161,140.6620953,433.15,6,0,5,119.5683453,21.09375,6.4,15.02,6986.148944,8.851684745,541.741456,6.294788869,796.8962202,6.680724457,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.80249323
1162,67.20922016,373.65,8,0.305903946,8,57.77172016,9.4375,8,18.86363636,59.76365442,4.09039769,1.014044315,0.013946607,1.028607495,0.028205941,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.00621518
1163,18,443.15,4,0.555370432,20,13,5,29,19.33,1496.242238,7.310712069,129.3890988,4.862824134,200.6234108,5.301429572,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.30677703
1164,10,463.15,20,0.75,7.9,10,0,0,18.75,4466.14102,8.404280008,433.7452183,6.072457307,742.1706401,6.60957919,2.128411429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.78666667
1165,134.6014565,388.15,8,0.101967982,8,123.3514565,11.25,8,18.86363636,341.035577,5.831986803,9.803593426,2.282748995,11.00209654,2.398085849,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.92161936
1166,179.7537353,418.15,8,0,5,159.7537353,20,6,16.70454545,3376.115046,8.124480933,207.1610962,5.333496733,280.2561692,5.635704075,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.45571335
1167,60,373.15,10,0.20261577,0.5125,55,5,15,16.3,55,4.007333185,0.914487832,-0.089391117,0.924264194,-0.078757324,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.04907975
1168,165,413.15,20,0,1.625,164.6539352,0.346064815,28.89632107,18.6,2479.247376,7.815710316,137.8973678,4.926509697,181.1737596,5.199456569,3.248888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.50537634
1169,20,433.15,3.4,0.5,0.5,20,0,0,14.64,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.41
1170,48,453.15,10,0,12,0,48,3.229166667,17.4,0,0,0,0,0,0,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.195402299
1171,29.625,463.15,8,0,8,9,20.625,8,18.86363636,4019.526918,8.298919493,390.3706965,5.967096792,667.9535761,6.504218674,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0486747
1172,100,423.15,3,0,2,95,5,25,12.386,2817.787834,7.9437074,188.7847729,5.240607598,262.7975381,5.571383919,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.48151138
1173,60,413.15,9,0.132546213,0.5,60,0,0,14.64,903.4393401,6.806208969,50.24988963,3.91700835,66.01983466,4.189955222,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.69897252
1174,14,448.15,10,0.076468969,1,2,12,12.5,18.75,323.0777296,5.777892943,29.11747763,3.3713386,46.31183335,3.835397508,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.58352487
1175,124,448.15,6,0,5,120,4,37.5,15.1,19384.66378,9.872237505,1747.048658,7.465683162,2778.710001,7.929742071,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.98599377
1176,35,443.15,4,0.111074086,20,30,5,29,19.33,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.76461459
1177,27.67784145,433.15,10,0.137136588,0.5,25.17784145,2.5,54,20.909,1471.092955,7.29376091,114.0760161,4.736865034,167.8046696,5.122800622,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.87005201
1178,180,363.15,10,0.20261577,0.5125,175,5,13,16.3,88.83847847,4.486819872,0.95437867,-0.046694758,0.895235629,-0.110668323,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.84662577
1179,109.8653549,408.15,8,0.305903946,8,96.11535492,13.75,8,18.86363636,1031.150491,6.93843044,51.43411495,3.940301667,65.58002573,4.183271164,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.01191101
1180,10,448.15,9,0.152937938,0.84,6,4,75,16.59090909,969.2331889,6.876505232,87.35243288,4.469950888,138.9355001,4.934009797,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.05891623
1181,1.253333333,443.15,3.9,0.1631338,0.38,0.92,0.333333,7.25,21.93181818,105.8879122,4.662381103,9.15676699,2.214493168,14.19796445,2.653098606,3.248888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61.55440415
1182,81,393.15,5,0.02,3,51,30,3.166666667,16.93181818,197.8992051,5.287757836,6.649138532,1.894487302,7.713327842,2.042949721,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.590604027
1183,275,403.15,10,1.223503502,0.5,240,35,3,19.77272727,1834.518317,7.514537228,81.15573924,4.396370015,100.3454325,4.608618558,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.31494253
1184,15.89914118,398.15,8,0.305903946,8,3.399141177,12.5,8,18.86363636,18.51234967,2.918438059,0.717992287,-0.331296453,0.860242927,-0.150540456,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.22734875
1185,14,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.37079602
1187,30,458.15,3.333333333,0,1,20,10,16,23.86363636,6364.202051,8.758444138,607.6831208,6.409653563,1015.31349,6.922952701,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.269206349
1188,79.81726272,438.15,8,0,5,59.81726272,20,7,17.84090909,4905.311883,8.498073955,403.4983393,6.000172372,609.5636719,6.412743409,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.94599183
1189,120,388.15,10,1.019586252,0.5,90,30,3,19.77272727,248.8272356,5.516758823,7.152922499,1.967521014,8.027377354,2.082857869,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.24137931
1190,62.64231087,448.15,20,0.101958625,0.5,17.64231087,45,3.333333333,16.59090909,2849.91887,7.955045806,256.849796,5.548491462,408.5238804,6.012550371,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.213154144
1191,40,403.15,8,1.215694618,0.5,38.95,1.05,100,33.20454545,297.7270352,5.696177077,13.17090018,2.578009864,16.28522748,2.790258407,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.44010951
1192,40.69047619,398.15,8,0.407871928,8,28.19047619,12.5,8,18.86363636,153.5305318,5.033899451,5.954605415,1.784164939,7.134348497,1.964920936,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.28194175
1193,105.58,373.73,10,2.039172504,0.5,30,75.58,1,19.77272727,31.20316137,3.440519416,0.531154997,-0.632701404,0.539095316,-0.617862884,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.17241379
1194,25.2,473.15,5.666666667,0,2,10.2,15,4,19.31818182,8973.658552,9.102048737,881.4715902,6.781592772,1579.477962,7.364849668,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.88259931
1195,110.4772394,448.15,20,0.101958625,0.5,65.47723935,45,3.333333333,18.74431818,10577.11892,9.266448354,953.266026,6.859894011,1516.185499,7.323952919,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.38223565
1196,90,373.15,10,0.407834501,0.425,90,0,0,15,90,4.49980967,1.496434634,0.403085368,1.512432318,0.413719161,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.4
1197,150,413.15,6,0,4,120,30,3.833333333,11.932,1806.87868,7.49935615,100.4997793,4.610155531,132.0396693,4.883102403,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.52665102
1198,29.92388363,388.15,8,0.407871928,8,18.67388363,11.25,8,18.86363636,51.6285649,3.944075103,1.484142693,0.394837294,1.665581228,0.510174149,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.36795921
1199,67,410.2409091,7.69,0,5,0,67,2.205882353,14.5,0,0,0,0,0,0,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200,134.7056344,398.15,8,0.305903946,8,122.2056344,12.5,8,18.86363636,665.5544202,6.500620408,25.8131976,3.250885896,30.92738052,3.431641892,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.23924491
1201,47.67254038,448.15,20,0.101958625,0.5,2.672540382,45,3.333333333,18.74431818,431.7191394,6.067775237,38.90881739,3.661220893,61.8851224,4.125279802,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1202,136.0702481,373.65,8,0.407871928,8,126.6327481,9.4375,8,18.86363636,130.9989693,4.875189455,2.222734893,0.798738372,2.254656662,0.812997705,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.10973968
1203,81.77231188,388.15,8,0.101967982,8,70.52231188,11.25,8,18.86363636,194.9763546,5.272878293,5.604895904,1.723640484,6.290102326,1.838977339,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.72622796
1204,155.5666441,388.15,8,0.407871928,8,144.3166441,11.25,8,18.86363636,398.9990179,5.988958955,11.4698419,2.439721147,12.87204623,2.555058001,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.69827851
1205,210,388.15,10,0.407834501,0.5,180,30,3,19.77272727,497.6544713,6.209906003,14.305845,2.660668195,16.05475471,2.776005049,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.1954023
1206,15.02177549,493.15,40,0,5,15.02177549,0,0,23.78409091,51281.94746,10.84509407,4738.626621,8.46350263,9259.602957,9.13341645,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.9104242
1207,79.93581358,428.15,8,0,5,54.93581358,25,5.2,16.70454545,2286.960763,7.734979037,165.6361622,5.109793589,237.0975411,5.468471622,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.93953127
